file_path,url_slug,topic,content_type,last_modified,word_count,has_code_blocks,has_next_lesson_links
learn/full-course/ibm-mainframe-developer/index.html,/learn/full-course/ibm-mainframe-developer/,Netezza,course-lesson,2025-06-29T17:01:13.156207+00:00,496,False,False
learn/full-course/javascript/index.html,/learn/full-course/javascript/,Netezza,course-lesson,2025-06-29T17:00:29.785748+00:00,448,False,False
learn/full-course/microsoft-advanced-excel/index.html,/learn/full-course/microsoft-advanced-excel/,Netezza,course-lesson,2025-06-29T17:01:13.137078+00:00,720,False,False
learn/full-course/microsoft-office/index.html,/learn/full-course/microsoft-office/,Netezza,course-lesson,2025-06-29T17:00:29.789433+00:00,295,False,False
learn/full-course/mobile-application-testing/index.html,/learn/full-course/mobile-application-testing/,Netezza,course-lesson,2025-06-29T17:01:13.137066+00:00,536,True,False
learn/full-course/netapp-storage/index.html,/learn/full-course/netapp-storage/,Netezza,course-lesson,2025-06-29T17:01:13.151008+00:00,627,False,False
learn/full-course/netezza/index.html,/learn/full-course/netezza/,Netezza,course-lesson,2025-06-29T17:01:13.159630+00:00,319,False,False
learn/full-course/obiee/index.html,/learn/full-course/obiee/,Netezza,course-lesson,2025-06-29T17:01:13.156152+00:00,242,False,False
learn/full-course/oracle-admin/index.html,/learn/full-course/oracle-admin/,Netezza,course-lesson,2025-06-29T17:00:29.789533+00:00,689,False,False
learn/full-course/oracle-apex/index.html,/learn/full-course/oracle-apex/,Netezza,course-lesson,2025-06-29T17:00:29.785791+00:00,941,False,False
learn/full-course/oracle-apps-finance/index.html,/learn/full-course/oracle-apps-finance/,Netezza,course-lesson,2025-06-29T17:01:13.137233+00:00,485,True,True
learn/full-course/oracle-apps-scm/index.html,/learn/full-course/oracle-apps-scm/,Netezza,course-lesson,2025-06-29T17:00:29.785686+00:00,314,False,False
learn/full-course/oracle-dba/index.html,/learn/full-course/oracle-dba/,Netezza,course-lesson,2025-06-29T17:01:13.155981+00:00,725,False,False
learn/full-course/oracle-forms-and-reports/index.html,/learn/full-course/oracle-forms-and-reports/,Netezza,course-lesson,2025-06-29T17:01:13.156124+00:00,1032,False,False
learn/full-course/oracle-fusion-hcm/index.html,/learn/full-course/oracle-fusion-hcm/,Netezza,course-lesson,2025-06-29T17:01:13.156193+00:00,368,False,False
learn/full-course/oracle-sql-and-plsql/index.html,/learn/full-course/oracle-sql-and-plsql/,Netezza,course-lesson,2025-06-29T17:00:29.794276+00:00,1905,False,False
learn/full-course/pega/index.html,/learn/full-course/pega/,Netezza,course-lesson,2025-06-29T17:01:13.146865+00:00,130,False,False
learn/full-course/php-mysql/index.html,/learn/full-course/php-mysql/,Netezza,course-lesson,2025-06-29T17:01:13.137690+00:00,316,True,False
learn/full-course/python-with-machine-learning/index.html,/learn/full-course/python-with-machine-learning/,Netezza,course-lesson,2025-06-29T17:00:29.803945+00:00,323,False,False
learn/full-course/qtp/index.html,/learn/full-course/qtp/,Netezza,course-lesson,2025-06-29T17:00:29.785654+00:00,354,False,False
learn/full-course/react-js/index.html,/learn/full-course/react-js/,Netezza,course-lesson,2025-06-29T17:00:29.832409+00:00,645,False,False
learn/full-course/salesforce-admin/index.html,/learn/full-course/salesforce-admin/,Netezza,course-lesson,2025-06-29T17:00:29.802975+00:00,406,False,False
learn/full-course/salesforce/index.html,/learn/full-course/salesforce/,Netezza,course-lesson,2025-06-29T17:00:29.789551+00:00,1198,False,False
learn/full-course/sap-bi-bw/index.html,/learn/full-course/sap-bi-bw/,Netezza,course-lesson,2025-06-29T17:00:29.785701+00:00,534,False,False
learn/full-course/sap-crm/index.html,/learn/full-course/sap-crm/,Netezza,course-lesson,2025-06-29T17:01:13.141962+00:00,432,False,False
learn/full-course/sap-pm/index.html,/learn/full-course/sap-pm/,Netezza,course-lesson,2025-06-29T17:00:29.832811+00:00,334,False,False
learn/full-course/sap-qm/index.html,/learn/full-course/sap-qm/,Netezza,course-lesson,2025-06-29T17:01:13.146842+00:00,561,False,False
learn/full-course/sap-s4-hana/index.html,/learn/full-course/sap-s4-hana/,Netezza,course-lesson,2025-06-29T17:00:29.803267+00:00,562,False,False
learn/full-course/sap-security-grc/index.html,/learn/full-course/sap-security-grc/,Netezza,course-lesson,2025-06-29T17:01:13.159847+00:00,671,False,False
learn/full-course/sap-ui5-fiori/index.html,/learn/full-course/sap-ui5-fiori/,Netezza,course-lesson,2025-06-29T17:01:13.160342+00:00,447,True,False
learn/full-course/sap-wm-ewm/index.html,/learn/full-course/sap-wm-ewm/,Netezza,course-lesson,2025-06-29T17:01:13.146825+00:00,552,True,False
learn/full-course/sharepoint-developer/index.html,/learn/full-course/sharepoint-developer/,Netezza,course-lesson,2025-06-29T17:01:13.137130+00:00,429,False,False
learn/full-course/soa-testing/index.html,/learn/full-course/soa-testing/,Netezza,course-lesson,2025-06-29T17:00:29.803237+00:00,446,False,False
learn/full-course/spoken-english/index.html,/learn/full-course/spoken-english/,Netezza,course-lesson,2025-06-29T17:01:13.156180+00:00,471,True,False
learn/full-course/spring/index.html,/learn/full-course/spring/,Netezza,course-lesson,2025-06-29T17:00:29.803477+00:00,1808,False,False
learn/full-course/tableau-software/index.html,/learn/full-course/tableau-software/,Netezza,course-lesson,2025-06-29T17:00:29.803292+00:00,404,False,False
learn/full-course/tally/index.html,/learn/full-course/tally/,Netezza,course-lesson,2025-06-29T17:00:29.832683+00:00,410,False,False
learn/full-course/teradata-dba/index.html,/learn/full-course/teradata-dba/,Netezza,course-lesson,2025-06-29T17:01:13.142143+00:00,474,False,False
learn/full-course/teradata/index.html,/learn/full-course/teradata/,Netezza,course-lesson,2025-06-29T17:01:13.137028+00:00,492,True,False
learn/full-course/tibco-spotfire/index.html,/learn/full-course/tibco-spotfire/,Netezza,course-lesson,2025-06-29T17:01:13.137091+00:00,636,True,False
learn/full-course/ui-path/index.html,/learn/full-course/ui-path/,Netezza,course-lesson,2025-06-29T17:00:29.803052+00:00,342,False,False
learn/full-course/vmware-cloud/index.html,/learn/full-course/vmware-cloud/,Netezza,course-lesson,2025-06-29T17:00:29.789485+00:00,1149,False,False
learn/full-course/workday/index.html,/learn/full-course/workday/,Netezza,course-lesson,2025-06-29T17:01:13.156219+00:00,494,True,False
learn/how-to-connect-netezza-using-jdbc-driver-and-working-examples/index.html,/learn/how-to-connect-netezza-using-jdbc-driver-and-working-examples/,Netezza,article,2025-06-29T17:01:13.137037+00:00,737,True,True
learn/how-to-undo-a-delete-update-or-insert-in-netezza/index.html,/learn/how-to-undo-a-delete-update-or-insert-in-netezza/,Netezza,article,2025-06-29T17:01:45.589602+00:00,430,True,False
learn/is-netezza-near-end-of-life/index.html,/learn/is-netezza-near-end-of-life/,Netezza,article,2025-06-29T17:01:13.136714+00:00,430,False,False
learn/list-of-netezza-data-types-and-best-practices/index.html,/learn/list-of-netezza-data-types-and-best-practices/,Netezza,article,2025-06-29T17:01:13.136742+00:00,713,True,False
learn/local-external-tables-netezza/index.html,/learn/local-external-tables-netezza/,Netezza,article,2025-06-29T17:01:13.159971+00:00,539,True,False
learn/manually-failover-a-disk-in-netezza/index.html,/learn/manually-failover-a-disk-in-netezza/,Netezza,article,2025-06-29T17:01:13.136920+00:00,798,True,False
learn/materialized-views-in-netezza/index.html,/learn/materialized-views-in-netezza/,Netezza,article,2025-06-29T17:01:13.136962+00:00,406,True,False
learn/netezza-ampp-architecture/index.html,/learn/netezza-ampp-architecture/,Netezza,article,2025-06-29T17:01:13.137005+00:00,732,False,False
learn/netezza-architecture/index.html,/learn/netezza-architecture/,Netezza,article,2025-06-29T17:01:45.589815+00:00,530,False,False
learn/netezza-backups-status-showing-active-2/index.html,/learn/netezza-backups-status-showing-active-2/,Netezza,article,2025-06-29T17:01:13.136644+00:00,782,True,True
learn/netezza-best-practices-to-improve-performance/index.html,/learn/netezza-best-practices-to-improve-performance/,Netezza,article,2025-06-29T17:01:45.589771+00:00,416,False,False
learn/netezza-create-view-syntax-and-examples/index.html,/learn/netezza-create-view-syntax-and-examples/,Netezza,article,2025-06-29T17:01:45.589649+00:00,447,True,False
learn/netezza-cross-database-access-and-its-restrictions/index.html,/learn/netezza-cross-database-access-and-its-restrictions/,Netezza,article,2025-06-29T17:01:13.136763+00:00,858,True,False
learn/netezza-databases-tables-and-database-objects/index.html,/learn/netezza-databases-tables-and-database-objects/,Netezza,article,2025-06-29T17:01:13.136940+00:00,665,True,False
learn/netezza-default-port-numbers/index.html,/learn/netezza-default-port-numbers/,Netezza,article,2025-06-29T17:00:29.803355+00:00,252,False,False
learn/netezza-distribute-on/index.html,/learn/netezza-distribute-on/,Netezza,article,2025-06-29T17:01:13.137145+00:00,748,True,False
learn/netezza-failover-high-availability-architecture/index.html,/learn/netezza-failover-high-availability-architecture/,Netezza,article,2025-06-29T17:01:13.136971+00:00,665,False,False
learn/netezza-generate-statistics-a-guide-and-best-practices/index.html,/learn/netezza-generate-statistics-a-guide-and-best-practices/,Netezza,article,2025-06-29T17:01:45.589861+00:00,449,True,False
